,result,place_lat,place_lng,courier_lng,courier_lat,distance_place_to_dropoff,courier_vehicle,job_status,time_local
69334,rejected,37.787422,-122.433527,-122.437768,37.800442,2.347341097,bicycle,dropoff_complete,Saturday 20:16:00
9074,ignored,37.787412,-122.422194,-122.416575,37.779243,2.257451023,bicycle,dropoff_complete,Tuesday 18:09:52
9075,accepted,37.787412,-122.422194,-122.421961,37.796529,2.257451023,bicycle,dropoff_complete,Tuesday 18:09:30
30672,rejected,37.787412,-122.422194,-122.421185,37.743964,2.799699719,truck,dropoff_complete,Thursday 19:29:17
31240,rejected,37.787412,-122.422194,-122.396241,37.797802,3.189595593,car,dropoff_complete,Monday 12:08:21
35463,rejected,37.787412,-122.422194,-122.410251,37.782274,3.413512403,car,dropoff_complete,Monday 11:55:16
35464,ignored,37.787412,-122.422194,-122.429815,37.776732,3.413512403,bicycle,dropoff_complete,Monday 11:54:53
58906,ignored,37.787412,-122.422194,-122.438841,37.771665,3.189595593,bicycle,dropoff_complete,Monday 13:42:14
70241,rejected,37.787355,-122.403439,-122.399987,37.781154,0.169097705,car,dropoff_complete,Wednesday  9:51:12
1811,accepted,37.787352,-122.40741,-122.421743,37.763436,0.819771279,bicycle,dropoff_complete,Thursday 18:31:58
1812,ignored,37.787352,-122.40741,-122.392562,37.782259,0.819771279,bicycle,dropoff_complete,Thursday 18:31:35
1815,rejected,37.787352,-122.40741,-122.415548,37.773016,0.819771279,bicycle,dropoff_complete,Thursday 18:30:24
3605,ignored,37.787352,-122.40741,-122.399825,37.781298,1.660926366,bicycle,dropoff_complete,Thursday 18:38:09
8275,rejected,37.787352,-122.40741,-122.395134,37.777224,7.592568175,bicycle,dispatch_failed,Friday 17:49:23
8279,rejected,37.787352,-122.40741,-122.403048,37.789792,7.592568175,bicycle,dispatch_failed,Friday 17:47:50
14273,rejected,37.787352,-122.40741,-122.396015,37.781359,1.859065423,bicycle,dropoff_complete,Friday 20:35:51
14275,ignored,37.787352,-122.40741,-122.402188,37.788868,1.859065423,bicycle,dropoff_complete,Friday 20:35:02
14279,rejected,37.787352,-122.40741,-122.396487,37.785394,1.859065423,car,dropoff_complete,Friday 20:33:27
14906,ignored,37.787352,-122.40741,-122.410079,37.78051,0.65698932,motorcycle,dropoff_complete,Monday 17:45:11
14909,rejected,37.787352,-122.40741,-122.395775,37.794902,0.65698932,bicycle,dropoff_complete,Monday 17:44:01
19708,rejected,37.787352,-122.40741,-122.415936,37.777331,1.540313818,bicycle,dropoff_complete,Saturday 18:02:20
21786,rejected,37.787352,-122.40741,-122.424473,37.768962,1.312302891,car,dispatch_failed,Sunday 11:59:50
21787,ignored,37.787352,-122.40741,-122.394284,37.775938,1.312302891,car,dispatch_failed,Sunday 11:59:26
21788,rejected,37.787352,-122.40741,-122.43414,37.789791,1.312302891,bicycle,dispatch_failed,Sunday 11:59:04
49793,ignored,37.787352,-122.40741,-122.404641,37.772744,7.592568175,bicycle,dispatch_failed,Friday 17:41:02
59687,ignored,37.787352,-122.40741,-122.403283,37.788146,8.31384099,bicycle,dropoff_complete,Friday 17:54:54
27572,ignored,37.787217,-122.410137,-122.4057,37.799194,0.155181572,car,dispatch_failed,Wednesday  0:35:09
46572,rejected,37.787217,-122.410137,-122.394757,37.784705,2.178871355,bicycle,dropoff_complete,Sunday 10:36:54
46573,accepted,37.787217,-122.410137,-122.421009,37.780007,2.178871355,bicycle,dropoff_complete,Sunday 10:36:32
58927,ignored,37.787123,-122.446876,-122.421948,37.796621,1.841430745,bicycle,dropoff_complete,Saturday  9:50:11
59500,rejected,37.787123,-122.446876,-122.455633,37.778979,0.733888833,bicycle,dropoff_complete,Sunday 12:28:40
41318,ignored,37.78710426,-122.3987115,-122.433364,37.786382,0.684623069,car,dropoff_complete,Tuesday 21:58:27
1985,accepted,37.7871,-122.410256,-122.420927,37.791799,1.662213558,bicycle,dropoff_complete,Thursday 18:55:00
4306,ignored,37.7871,-122.410256,-122.418212,37.786573,1.080096653,car,dropoff_complete,Friday 17:32:08
8442,ignored,37.7871,-122.410256,-122.447183,37.782409,0.694911963,car,dropoff_complete,Sunday 19:01:22
13139,ignored,37.7871,-122.410256,-122.406174,37.792293,1.636434316,bicycle,dropoff_complete,Wednesday 21:07:24
13142,rejected,37.7871,-122.410256,-122.400921,37.78091,1.636434316,bicycle,dropoff_complete,Wednesday 21:06:17
21858,ignored,37.7871,-122.410256,-122.405911,37.785882,2.524825701,bicycle,dropoff_complete,Tuesday 18:43:52
30550,accepted,37.7871,-122.410256,-122.405002,37.796663,1.46387413,bicycle,dropoff_complete,Monday 12:29:46
33764,accepted,37.7871,-122.410256,-122.419231,37.78339,0.808232694,bicycle,dropoff_complete,Tuesday 18:49:53
33977,ignored,37.7871,-122.410256,-122.422078,37.77018,2.740896119,bicycle,dropoff_complete,Sunday 21:46:10
34551,accepted,37.7871,-122.410256,-122.413498,37.785749,0.355152872,bicycle,dropoff_complete,Thursday 17:16:11
36629,ignored,37.7871,-122.410256,-122.405967,37.782313,1.478638048,bicycle,dropoff_complete,Thursday 20:04:20
36631,ignored,37.7871,-122.410256,-122.399049,37.786274,1.478638048,car,dropoff_complete,Thursday 20:03:33
39233,rejected,37.7871,-122.410256,-122.400124,37.786877,1.653426334,bicycle,dropoff_complete,Thursday 20:18:52
44934,ignored,37.7871,-122.410256,-122.419164,37.795389,1.728594068,bicycle,dropoff_complete,Friday 21:18:27
46275,rejected,37.7871,-122.410256,-122.414367,37.792556,0.825464836,truck,dropoff_complete,Friday 19:19:33
49779,ignored,37.7871,-122.410256,-122.398056,37.792213,2.101297663,car,dropoff_complete,Wednesday 12:01:48
56009,ignored,37.7871,-122.410256,-122.411883,37.778247,3.540879238,bicycle,dropoff_complete,Thursday 12:52:56
61801,rejected,37.7871,-122.410256,-122.404496,37.786692,0.404110203,bicycle,dropoff_complete,Monday 17:50:08
66315,ignored,37.7871,-122.410256,-122.419274,37.783478,1.041349945,bicycle,dropoff_complete,Sunday 17:20:40
66316,accepted,37.7871,-122.410256,-122.403248,37.788436,1.041349945,bicycle,dropoff_complete,Sunday 17:20:17
69931,rejected,37.7871,-122.410256,-122.409564,37.792895,1.869803638,bicycle,dropoff_complete,Sunday 17:58:30
70841,accepted,37.7871,-122.410256,-122.403869,37.798444,4.986850077,bicycle,dropoff_complete,Friday 19:43:11
70842,rejected,37.7871,-122.410256,-122.417325,37.790515,4.986850077,bicycle,dropoff_complete,Friday 19:42:47
6436,accepted,37.787076,-122.399989,-122.403987,37.798544,0.585767758,bicycle,dropoff_complete,Wednesday 18:31:53
9777,ignored,37.787076,-122.399989,-122.397978,37.792424,0.557425193,bicycle,dropoff_complete,Wednesday 12:22:32
10435,ignored,37.787076,-122.399989,-122.392773,37.796223,0.8603411,bicycle,dropoff_complete,Friday 10:41:42
42708,ignored,37.787076,-122.399989,-122.404679,37.77713,0.178223717,car,dropoff_complete,Tuesday 11:53:40
4958,ignored,37.787033,-122.404043,-122.401857,37.788362,1.21973644,bicycle,dropoff_complete,Thursday 20:58:10
40563,ignored,37.787033,-122.404043,-122.407462,37.776439,1.04698155,bicycle,dropoff_complete,Saturday 22:09:55
43615,rejected,37.787033,-122.404043,-122.395598,37.788285,5.148198449,car,dropoff_complete,Friday 21:57:14
51725,ignored,37.787033,-122.404043,-122.398625,37.791411,0.688854393,bicycle,dropoff_complete,Thursday 10:56:58
51728,ignored,37.787033,-122.404043,-122.411746,37.7775,0.688854393,bicycle,dropoff_complete,Thursday 10:55:48
52759,rejected,37.787033,-122.404043,-122.404765,37.785879,1.753425346,bicycle,dropoff_complete,Friday 21:20:28
57763,rejected,37.787033,-122.404043,-122.429418,37.772303,0.194447057,bicycle,dropoff_complete,Friday 18:59:54
58891,rejected,37.787033,-122.404043,-122.409106,37.786162,1.539322861,bicycle,dropoff_complete,Sunday 18:07:27
1123,rejected,37.787004,-122.434077,-122.449022,37.770693,3.942165467,bicycle,dropoff_complete,Thursday 19:37:21
3180,ignored,37.787004,-122.434077,-122.429855,37.776701,3.692598823,bicycle,dropoff_complete,Wednesday 18:09:43
9442,ignored,37.787004,-122.434077,-122.434082,37.789833,0.815618213,bicycle,dropoff_complete,Tuesday 18:03:48
10497,ignored,37.787004,-122.434077,-122.462552,37.783121,1.143051857,bicycle,dropoff_complete,Saturday 18:53:37
10937,ignored,37.787004,-122.434077,-122.432245,37.783212,4.906768163,bicycle,dropoff_complete,Monday 18:55:28
12756,ignored,37.787004,-122.434077,-122.425396,37.804768,1.008741217,bicycle,dropoff_complete,Wednesday 18:37:54
12761,rejected,37.787004,-122.434077,-122.429806,37.776696,1.008741217,bicycle,dropoff_complete,Wednesday 18:36:01
12946,accepted,37.787004,-122.434077,-122.432768,37.804882,1.444628004,motorcycle,dropoff_complete,Sunday 17:57:37
19558,ignored,37.787004,-122.434077,-122.440552,37.773069,1.388364764,bicycle,dropoff_complete,Monday 11:23:13
20115,ignored,37.787004,-122.434077,-122.430993,37.774262,2.38350621,bicycle,dropoff_complete,Wednesday 18:30:27
21407,accepted,37.787004,-122.434077,-122.436703,37.800627,1.778559337,car,dropoff_complete,Friday 19:38:20
21411,ignored,37.787004,-122.434077,-122.437017,37.800718,1.778559337,bicycle,dropoff_complete,Friday 19:36:47
36663,rejected,37.787004,-122.434077,-122.429905,37.777686,0.467456711,bicycle,dropoff_complete,Sunday 11:32:36
44708,ignored,37.787004,-122.434077,-122.431024,37.777022,3.579864932,bicycle,dropoff_complete,Sunday 12:33:31
49869,accepted,37.787004,-122.434077,-122.431659,37.782872,2.108200134,bicycle,dropoff_complete,Sunday 13:05:28
49870,rejected,37.787004,-122.434077,-122.430735,37.774031,2.108200134,bicycle,dropoff_complete,Sunday 13:05:03
53862,ignored,37.787004,-122.434077,-122.439034,37.773761,1.772328215,bicycle,dropoff_complete,Tuesday 12:07:40
61140,ignored,37.787004,-122.434077,-122.422549,37.790883,5.532166491,car,dropoff_complete,Friday 17:39:17
16607,accepted,37.786994,-122.403181,-122.421114,37.75215,0.902294379,bicycle,dropoff_complete,Wednesday 12:10:10
16609,ignored,37.786994,-122.403181,-122.406566,37.785231,0.902294379,bicycle,dropoff_complete,Wednesday 12:09:22
58182,ignored,37.786958,-122.408165,-122.419753,37.776266,2.994165806,bicycle,dropoff_complete,Wednesday 13:03:12
60065,accepted,37.786935,-122.41162,-122.416656,37.775819,0.665005093,bicycle,dropoff_complete,Saturday 22:48:59
13180,rejected,37.786883,-122.402623,-122.399681,37.781187,1.831717845,bicycle,dispatch_failed,Friday 19:28:49
13181,ignored,37.786883,-122.402623,-122.402682,37.764421,1.831717845,car,dispatch_failed,Friday 19:28:25
14192,rejected,37.786883,-122.402623,-122.430815,37.774331,1.959239897,bicycle,dropoff_complete,Saturday 12:54:22
17103,rejected,37.786883,-122.402623,-122.410066,37.780937,0.937569966,motorcycle,dropoff_complete,Monday 17:44:49
17104,ignored,37.786883,-122.402623,-122.392856,37.789937,0.937569966,bicycle,dropoff_complete,Monday 17:44:26
36719,ignored,37.786883,-122.402623,-122.434657,37.799931,3.562421957,bicycle,dropoff_complete,Friday 22:31:35
36722,accepted,37.786883,-122.402623,-122.406586,37.785215,3.562421957,bicycle,dropoff_complete,Friday 22:30:28
52095,ignored,37.786883,-122.402623,-122.40659,37.78463,1.17063729,bicycle,dropoff_complete,Tuesday 19:43:54
56345,ignored,37.786883,-122.402623,-122.429846,37.786255,1.831717845,bicycle,dropoff_complete,Friday 19:39:41
67206,accepted,37.786883,-122.402623,-122.390797,37.780423,1.026544893,bicycle,dropoff_complete,Sunday 16:13:23
63653,ignored,37.786777,-122.413535,-122.389771,37.763904,0.231991667,car,dispatch_failed,Wednesday  0:19:13
6748,ignored,37.78677,-122.413264,-122.408509,37.780786,1.872146754,bicycle,dropoff_complete,Thursday 18:39:56
64526,rejected,37.7867078,-122.4126935,-122.400856,37.785486,1.788102129,bicycle,dropoff_complete,Friday 15:42:51
55366,accepted,37.78668956,-122.4135409,-122.410695,37.783313,1.329821105,bicycle,dropoff_complete,Friday 12:27:59
69791,ignored,37.78668956,-122.4135409,-122.403029,37.784587,2.572010857,bicycle,dropoff_complete,Saturday 20:03:29
7937,accepted,37.786687,-122.450238,-122.42255,37.771979,5.509195521,bicycle,dropoff_complete,Wednesday 12:17:00
32940,accepted,37.786687,-122.450238,-122.447906,37.798297,5.52562172,bicycle,dropoff_complete,Monday 12:07:01
48586,ignored,37.786687,-122.450238,-122.43268,37.804721,0.95563629,bicycle,dropoff_complete,Wednesday 17:30:47
38348,ignored,37.786663,-122.39812,-122.411031,37.785403,0.310639785,bicycle,dropoff_complete,Tuesday 19:30:04
1540,rejected,37.78666,-122.401311,-122.433763,37.788196,0.391747282,bicycle,dropoff_complete,Thursday 11:29:15
15555,ignored,37.78661,-122.415448,-122.406722,37.784732,2.04579205,bicycle,dropoff_complete,Friday 17:20:01
31458,rejected,37.78661,-122.415448,-122.39785,37.782369,2.179504696,car,dropoff_complete,Sunday 18:02:47
54989,rejected,37.786579,-122.408275,-122.401008,37.789576,1.469024292,bicycle,dropoff_complete,Tuesday 11:36:55
4282,accepted,37.786554,-122.414665,-122.406976,37.784609,0.496983609,bicycle,dropoff_complete,Tuesday 19:11:13
29398,accepted,37.786554,-122.414665,-122.41202,37.785956,1.518965762,bicycle,dropoff_complete,Wednesday 17:09:07
33990,ignored,37.786554,-122.414665,-122.423094,37.800673,1.806502158,bicycle,dropoff_complete,Sunday 18:31:37
41695,accepted,37.786554,-122.414665,-122.403492,37.785127,0.842980604,car,dropoff_complete,Tuesday 20:41:25
54763,rejected,37.786554,-122.414665,-122.391469,37.78734,1.501813691,car,dropoff_complete,Wednesday 23:17:50
66338,ignored,37.786554,-122.414665,-122.417692,37.776614,0.368537443,bicycle,dropoff_complete,Friday 16:46:54
66339,rejected,37.786554,-122.414665,-122.4059,37.785572,0.368537443,bicycle,dropoff_complete,Friday 16:46:32
4874,ignored,37.786534,-122.401922,-122.409725,37.781874,0.842698083,bicycle,dropoff_complete,Saturday  9:52:15
32767,rejected,37.786534,-122.401922,-122.395858,37.789335,0.772121044,bicycle,dropoff_complete,Saturday 18:04:01
49111,ignored,37.786534,-122.401922,-122.404174,37.787023,1.3600624,car,dropoff_complete,Friday 21:45:26
49114,rejected,37.786534,-122.401922,-122.395671,37.788323,1.3600624,car,dropoff_complete,Friday 21:44:18
52843,accepted,37.786534,-122.401922,-122.392509,37.779454,1.913718945,bicycle,dropoff_complete,Wednesday 19:34:26
65755,accepted,37.786534,-122.401922,-122.400093,37.784869,0.976249976,bicycle,dropoff_complete,Saturday 12:04:23
66003,ignored,37.786534,-122.401922,-122.41298,37.787699,1.230959394,car,dropoff_complete,Tuesday 18:51:29
44889,ignored,37.786502,-122.450883,-122.430883,37.764322,2.469299229,truck,dropoff_complete,Saturday 11:49:38
23987,rejected,37.7864652,-122.4153487,-122.402429,37.769887,2.003508998,bicycle,dropoff_complete,Friday 19:25:14
12696,rejected,37.786452,-122.44012,-122.433014,37.786124,0.370700463,car,dropoff_complete,Monday 20:09:04
43531,ignored,37.786452,-122.44012,-122.430801,37.764431,0.686970027,bicycle,dropoff_complete,Monday 16:44:24
8792,rejected,37.78642736,-122.4184412,-122.409204,37.784777,1.53391974,bicycle,dropoff_complete,Monday 18:18:17
10234,rejected,37.78642736,-122.4184412,-122.425944,37.799233,3.57685285,bicycle,dropoff_complete,Tuesday 16:18:47
8730,accepted,37.786378,-122.408607,-122.429013,37.7743,1.377387654,bicycle,dropoff_complete,Wednesday 18:10:23
49277,accepted,37.786378,-122.408607,-122.437657,37.80043,2.41577774,bicycle,dropoff_complete,Monday 12:41:27
49278,ignored,37.786378,-122.408607,-122.403147,37.784554,2.41577774,bicycle,dropoff_complete,Monday 12:41:03
55973,rejected,37.786378,-122.408607,-122.403893,37.793794,1.304048905,bicycle,dropoff_complete,Sunday 16:03:43
15045,rejected,37.786352,-122.412972,-122.426119,37.787954,0.451702246,car,dropoff_complete,Friday 18:17:15
53954,accepted,37.786352,-122.412972,-122.404196,37.787125,1.796975179,bicycle,dropoff_complete,Saturday 20:20:08
60472,accepted,37.78632902,-122.4165939,-122.430681,37.79216,1.845714445,bicycle,dropoff_complete,Sunday 16:13:09
31922,ignored,37.786265,-122.417019,-122.408956,37.78623,1.800604127,bicycle,dispatch_failed,Sunday 19:15:25
65991,ignored,37.786265,-122.417019,-122.408705,37.786528,1.800604127,bicycle,dropoff_complete,Sunday 19:22:14
13031,ignored,37.786179,-122.417747,-122.42134,37.766394,1.51519854,car,dispatch_failed,Friday 19:45:33
25286,ignored,37.786179,-122.417747,-122.429696,37.776717,1.037962319,bicycle,dropoff_complete,Sunday 17:12:21
1044,ignored,37.786157,-122.413037,-122.418917,37.793454,1.571916122,bicycle,dropoff_complete,Friday 18:56:08
5790,rejected,37.786157,-122.413037,-122.409302,37.80098,2.106330421,bicycle,dropoff_complete,Saturday 15:11:06
10412,ignored,37.786157,-122.413037,-122.41443,37.790525,1.695971461,bicycle,dropoff_complete,Wednesday 19:05:36
29170,accepted,37.786157,-122.413037,-122.402361,37.752246,1.112828702,bicycle,dropoff_complete,Saturday 22:55:45
37236,rejected,37.786157,-122.413037,-122.410469,37.769532,1.3757975,bicycle,dropoff_complete,Wednesday 18:29:09
46116,accepted,37.786157,-122.413037,-122.400108,37.781174,2.71121027,bicycle,dropoff_complete,Tuesday 18:06:10
31978,rejected,37.786149,-122.429867,-122.414871,37.782708,1.176655339,bicycle,dropoff_complete,Sunday 13:45:43
5711,ignored,37.78608717,-122.4175729,,,1.174432403,bicycle,dropoff_complete,Thursday 15:38:11
5712,ignored,37.78608717,-122.4175729,-122.410552,37.782359,1.174432403,bicycle,dropoff_complete,Thursday 15:37:48
21791,accepted,37.78608717,-122.4175729,-122.429399,37.775324,1.698197927,van,dropoff_complete,Saturday 16:10:37
60703,ignored,37.78608717,-122.4175729,-122.408411,37.776404,2.217343623,bicycle,dropoff_complete,Sunday 17:09:27
19926,ignored,37.786036,-122.411527,-122.397638,37.787238,0.606891665,car,dropoff_complete,Tuesday 16:58:20
33246,rejected,37.786036,-122.411527,-122.415066,37.779023,0.873564665,car,dropoff_complete,Tuesday 19:50:16
122,ignored,37.786029,-122.432553,-122.441555,37.784928,0.816510705,bicycle,dropoff_complete,Saturday 17:56:10
30748,rejected,37.786029,-122.432553,-122.425248,37.788081,0.391222513,car,dropoff_complete,Sunday 19:03:46
15155,accepted,37.78599059,-122.4062907,-122.404762,37.784953,2.652600885,bicycle,dropoff_complete,Monday 14:21:48
16815,accepted,37.78599059,-122.4062907,-122.406047,37.784132,0.788694059,bicycle,dropoff_complete,Monday 11:37:46
19017,rejected,37.78599059,-122.4062907,-122.419658,37.76376,1.693775702,bicycle,dropoff_complete,Sunday 10:50:53
21218,ignored,37.78599059,-122.4062907,-122.42161,37.762168,0.584529712,bicycle,dropoff_complete,Friday 19:28:15
24110,ignored,37.78599059,-122.4062907,-122.414066,37.77939,1.829847062,bicycle,dropoff_complete,Thursday  9:03:56
25468,ignored,37.78599059,-122.4062907,-122.421979,37.765964,4.276746579,bicycle,dropoff_complete,Saturday 20:07:45
25469,rejected,37.78599059,-122.4062907,-122.40982,37.800053,4.276746579,bicycle,dropoff_complete,Saturday 20:07:20
31611,accepted,37.78599059,-122.4062907,-122.414761,37.78101,1.405799378,bicycle,dropoff_complete,Thursday 10:20:50
